Date,ClosingQuote,Change ($),Change (%),Volume Traded
2019-05-10,15.8,0,0,1940
2019-05-13,15.8,0,0,70
2019-05-14,15.8,0,0,0
2019-05-15,15.8,0,0,0
2019-05-16,15.8,0,0,0
2019-05-17,15.8,0,0,0
2019-05-20,15.8,0,0,0
2019-05-21,15.8,0,0,0
2019-05-22,15.8,0,0,0
2019-05-23,15.8,0,0,0
2019-05-24,15.8,0,0,158
2019-05-27,15.8,0,0,10
2019-05-28,15.8,0,0,1932
2019-05-29,15.8,0,0,0
2019-05-31,15.8,0,0,0
2019-06-03,15.8,0,0,0
2019-06-04,16,0.2,1.27,110753
2019-06-06,16.04,0.04,0.25,50
2019-06-07,16.06,0.02,0.12,50680
2019-06-10,16.06,0,0,0
2019-06-11,16.06,0,0,0
2019-06-12,16.06,0,0,0
2019-06-13,16.06,0,0,0
2019-06-14,16.06,0,0,0
2019-06-17,16.06,0,0,0
2019-06-18,16.05,-0.01,-0.06,55
2019-06-21,16.05,0,0,0
2019-06-24,16.05,0,0,0
2019-06-25,16.05,0,0,0
2019-06-26,16.05,0,0,0
2019-06-27,16.05,0,0,0
2019-06-28,16.05,0,0,0
2019-07-01,16.05,0,0,0
2019-07-02,16.05,0,0,0
2019-07-03,16.05,0,0,0
2019-07-04,16.05,0,0,3000
2019-07-05,16.05,0,0,8620
2019-07-08,16.05,0,0,0
2019-07-09,16.05,0,0,0
2019-07-10,16.05,0,0,0
2019-07-11,16.05,0,0,0
2019-07-12,16.05,0,0,0
2019-07-15,16.05,0,0,0
2019-07-16,15.99,-0.06,-0.37,10
2019-07-17,15.99,0,0,11853
2019-07-18,15.99,0,0,0
2019-07-19,15.99,0,0,0
2019-07-22,15.99,0,0,0
2019-07-23,16,0.01,0.06,6203
2019-07-24,15.79,-0.21,-1.31,3960
2019-07-25,15.79,0,0,500
2019-07-26,15.79,0,0,0
2019-07-29,15.79,0,0,0
2019-07-30,15.79,0,0,0
2019-07-31,15.79,0,0,0
2019-08-02,15.79,0,0,0
2019-08-05,15.79,0,0,0
2019-08-06,15.79,0,0,1485
2019-08-07,15.79,0,0,0
2019-08-08,15.79,0,0,0
2019-08-09,16.05,0.26,1.65,500
2019-08-12,16.05,0,0,0
2019-08-13,15.79,-0.26,-1.62,400
2019-08-14,15.79,0,0,0
2019-08-15,15.79,0,0,0
2019-08-16,15.79,0,0,0
2019-08-19,15.79,0,0,100
2019-08-20,15.79,0,0,0
2019-08-21,15.86,0.07,0.44,35000
2019-08-22,15.86,0,0,0
2019-08-23,15.86,0,0,0
2019-08-26,15.85,-0.01,-0.06,148000
2019-08-27,15.83,-0.02,-0.13,37720
2019-08-28,15.84,0.01,0.06,5100
2019-08-29,15.84,0,0,0
2019-08-30,15.84,0,0,0
2019-09-02,15.84,0,0,0
2019-09-03,15.85,0.01,0.06,2000
2019-09-04,16.05,0.2,1.26,100
2019-09-05,16.05,0,0,0
2019-09-06,16.05,0,0,0
2019-09-09,16.05,0,0,75010
2019-09-10,16.05,0,0,0
2019-09-11,16.05,0,0,101683
2019-09-12,16.05,0,0,400
2019-09-13,16.05,0,0,0
2019-09-16,16.05,0,0,0
2019-09-17,16.05,0,0,0
2019-09-18,16,-0.05,-0.31,990
2019-09-19,16.04,0.04,0.25,13003
2019-09-20,16,-0.04,-0.25,1500
2019-09-23,16,0,0,5144
2019-09-25,16,0,0,0
2019-09-26,16,0,0,495
2019-09-27,16,0,0,0
2019-09-30,16,0,0,5000
2019-10-01,16,0,0,0
2019-10-02,16,0,0,0
2019-10-03,16,0,0,0
2019-10-04,16,0,0,0
2019-10-07,16,0,0,0
2019-10-08,16.05,0.05,0.31,1000
2019-10-09,16.05,0,0,0
2019-10-10,16.05,0,0,0
2019-10-11,16.05,0,0,100
2019-10-14,16.05,0,0,0
2019-10-15,16,-0.05,-0.31,2000
2019-10-16,16,0,0,0
2019-10-17,16,0,0,0
2019-10-18,16.04,0.04,0.25,6000
2019-10-21,16.05,0.01,0.06,4557
2019-10-22,16.05,0,0,11472
2019-10-23,16.05,0,0,0
2019-10-24,16.05,0,0,0
2019-10-25,16.05,0,0,0
2019-10-29,16.02,-0.03,-0.19,2000
2019-10-30,16.02,0,0,0
2019-10-31,16.02,0,0,0
2019-11-01,16.02,0,0,0
2019-11-04,16.02,0,0,0
2019-11-05,16.02,0,0,0
2019-11-06,16.02,0,0,0
2019-11-07,16.02,0,0,0
2019-11-08,16.02,0,0,0
2019-11-11,16.02,0,0,0
2019-11-12,16.02,0,0,0
2019-11-13,16.02,0,0,0
2019-11-14,16.02,0,0,0
2019-11-15,16.02,0,0,0
2019-11-18,16.02,0,0,0
2019-11-19,16.02,0,0,0
2019-11-20,16.2,0.18,1.12,210
2019-11-21,16.2,0,0,0
2019-11-22,16.2,0,0,0
2019-11-25,16.2,0,0,200
2019-11-26,16.2,0,0,0
2019-11-27,16.2,0,0,0
2019-11-28,16.2,0,0,0
2019-11-29,16.2,0,0,0
2019-12-02,16.2,0,0,0
2019-12-03,16.2,0,0,2615
2019-12-04,16.2,0,0,0
2019-12-05,16.2,0,0,0
2019-12-06,16.2,0,0,0
2019-12-09,16.2,0,0,0
2019-12-10,16.2,0,0,100
2019-12-11,16.2,0,0,0
2019-12-12,16.2,0,0,0
2019-12-13,16.2,0,0,0
2019-12-16,16.2,0,0,0
2019-12-17,16.2,0,0,0
2019-12-18,16.2,0,0,0
2019-12-19,16.2,0,0,0
2019-12-20,16.2,0,0,0
2019-12-23,16.2,0,0,990
2019-12-24,16.2,0,0,0
2019-12-27,16.2,0,0,0
2019-12-30,16.2,0,0,0
2019-12-31,16.2,0,0,0
2020-01-02,16.2,0,0,0
2020-01-03,16.2,0,0,4555
2020-01-06,16.2,0,0,20
2020-01-07,16.02,-0.18,-1.11,8500
2020-01-08,16.02,0,0,4
2020-01-09,16.2,0.18,1.12,100
2020-01-10,16.2,0,0,0
2020-01-13,16.2,0,0,327
2020-01-14,16.15,-0.05,-0.31,11923
2020-01-15,16.15,0,0,0
2020-01-16,16.16,0.01,0.06,4400
2020-01-17,16.2,0.04,0.25,6210
2020-01-20,16.17,-0.03,-0.19,1250
2020-01-21,16.17,0,0,0
2020-01-22,16.17,0,0,1188
2020-01-23,16.17,0,0,0
2020-01-24,16.17,0,0,1000
2020-01-27,16.17,0,0,0
2020-01-28,16.3,0.13,0.8,20
2020-01-29,16.3,0,0,0
2020-01-30,16.3,0,0,0
2020-01-31,16.3,0,0,0
2020-02-03,16.3,0,0,0
2020-02-04,16.3,0,0,0
2020-02-05,16.3,0,0,0
2020-02-06,16.3,0,0,0
2020-02-07,16.3,0,0,0
2020-02-10,16.3,0,0,0
2020-02-11,16.34,0.04,0.25,10
2020-02-12,16.34,0,0,0
2020-02-13,16.3,-0.04,-0.24,5940
2020-02-14,16.3,0,0,0
2020-02-17,16.3,0,0,0
2020-02-18,16.3,0,0,0
2020-02-19,16.3,0,0,0
2020-02-20,16.3,0,0,0
2020-02-21,16.3,0,0,0
2020-02-26,16.3,0,0,0
2020-02-27,16.3,0,0,0
2020-02-28,16.36,0.06,0.37,5045
2020-03-02,16.35,-0.01,-0.06,3917
2020-03-03,16.3,-0.05,-0.31,310
2020-03-04,16.35,0.05,0.31,1083
2020-03-05,16.35,0,0,0
2020-03-06,16.2,-0.15,-0.92,65
2020-03-09,16.2,0,0,0
2020-03-10,16.2,0,0,0
2020-03-11,16.25,0.05,0.31,68375
2020-03-12,16.25,0,0,663
2020-03-13,16.25,0,0,28234
2020-03-16,16.25,0,0,0
2020-03-17,16.2,-0.05,-0.31,14714
2020-03-18,16.2,0,0,0
2020-03-19,16.2,0,0,0
2020-03-20,16.2,0,0,0
2020-03-23,15,-1.2,-7.41,50
2020-03-24,15,0,0,0
2020-03-25,14.5,-0.5,-3.33,5
2020-03-26,14.5,0,0,125
2020-03-27,14.5,0,0,0
2020-03-31,14.5,0,0,0
2020-04-01,14.46,-0.04,-0.28,30
2020-04-02,14.46,0,0,0
2020-04-03,14.46,0,0,0
2020-04-06,14.46,0,0,0
2020-04-07,14.46,0,0,0
2020-04-08,14.46,0,0,0
2020-04-09,14.46,0,0,0
2020-04-14,14.46,0,0,0
2020-04-15,14.46,0,0,0
2020-04-16,14,-0.46,-3.18,1000
2020-04-17,14,0,0,875651
2020-04-20,13.99,-0.01,-0.07,22039
2020-04-21,13.99,0,0,0
2020-04-22,13.99,0,0,0
2020-04-23,13.99,0,0,0
2020-04-24,13.99,0,0,0
2020-04-27,13.85,-0.14,-1,596
2020-04-28,13.85,0,0,12557
2020-04-29,13.85,0,0,0
2020-04-30,13.85,0,0,0
2020-05-01,13.85,0,0,0
2020-05-04,13.85,0,0,390
2020-05-05,13.85,0,0,0
2020-05-06,13.85,0,0,0
2020-05-07,13.85,0,0,0
2020-05-08,13.85,0,0,0
2020-05-11,13.85,0,0,0
2020-05-12,14,0.15,1.08,7193
2020-05-13,14,0,0,1714
2020-05-14,14,0,0,71700
2020-05-15,13.99,-0.01,-0.07,1500
2020-05-18,14,0.01,0.07,10810
2020-05-19,14,0,0,2475
2020-05-20,14,0,0,0
2020-05-21,14,0,0,0
2020-05-22,14,0,0,0
2020-05-26,14,0,0,0
2020-05-27,14.4,0.4,2.86,1170
2020-05-28,14.4,0,0,0
2020-05-29,14.4,0,0,475
2020-06-01,14.4,0,0,5855
2020-06-02,14.4,0,0,0
2020-06-03,14.4,0,0,62687
2020-06-04,14.4,0,0,0
2020-06-05,14.4,0,0,0
2020-06-08,14.45,0.05,0.35,913
2020-06-09,14.45,0,0,0
2020-06-10,14.45,0,0,0
2020-06-12,14.45,0,0,0
2020-06-15,14.45,0,0,0
